loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
4000.0,0.17739999999999997,144.09,RENT,75000.0,Not Verified,n,27.31,0.0,1.0,21.0,0.0,28775.0,33.0,w,3318.27,3318.27,1288.93,1288.93,681.73,607.2,0.0,0.0,0.0,144.09,0.0,1.0,Individual,0.0,0.0,62266.0,3.0,8.0,0.0,1.0,19.0,33491.0,78.0,4.0,4.0,6109.0,82.0,33200.0,1.0,0.0,1.0,5.0,3113.0,359.0,98.6,0.0,0.0,198.0,227.0,3.0,3.0,0.0,7.0,6.0,0.0,9.0,12.0,10.0,11.0,19.0,13.0,14.0,12.0,21.0,0.0,0.0,0.0,4.0,97.0,100.0,0.0,0.0,76023.0,62266.0,25700.0,42823.0,N,N,low_risk
12000.0,0.1524,417.4,RENT,83880.0,Source Verified,n,17.47,0.0,0.0,4.0,0.0,30594.0,7.0,w,8892.66,8892.66,4581.24,4581.24,3107.34,1473.9,0.0,0.0,0.0,417.4,0.0,1.0,Individual,0.0,0.0,38578.0,0.0,1.0,1.0,1.0,10.0,7984.0,80.0,0.0,1.0,13108.0,91.0,32500.0,1.0,3.0,1.0,2.0,9645.0,1085.0,93.0,0.0,0.0,165.0,371.0,24.0,10.0,0.0,24.0,10.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,42500.0,38578.0,15400.0,10000.0,N,N,low_risk
36000.0,0.124,808.1,MORTGAGE,40000.0,Not Verified,n,38.37,0.0,0.0,14.0,0.0,12611.0,25.0,w,30947.21,30947.21,8864.3,8864.3,5052.79,3811.51,0.0,0.0,0.0,808.1,0.0,1.0,Joint App,0.0,0.0,195925.0,1.0,2.0,1.0,2.0,5.0,45816.0,80.0,1.0,2.0,5575.0,30.0,60900.0,1.0,0.0,4.0,4.0,13995.0,35078.0,17.3,0.0,0.0,109.0,117.0,9.0,5.0,2.0,32.0,5.0,0.0,3.0,6.0,7.0,8.0,9.0,11.0,14.0,6.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,264074.0,58427.0,42400.0,49949.0,N,N,low_risk
5500.0,0.2305,213.05,RENT,65000.0,Not Verified,n,40.06,0.0,0.0,11.0,0.0,4876.0,32.0,f,0.0,0.0,5925.6700001214,5925.67,5500.0,425.67,0.0,0.0,0.0,5293.56,0.0,1.0,Joint App,0.0,717.0,458792.0,2.0,5.0,2.0,6.0,3.0,219630.0,96.0,2.0,3.0,2182.0,94.0,6600.0,1.0,2.0,2.0,9.0,41708.0,221.0,94.9,0.0,0.0,194.0,272.0,7.0,3.0,2.0,7.0,7.0,5.0,3.0,4.0,3.0,5.0,20.0,5.0,10.0,4.0,11.0,0.0,0.0,0.0,4.0,75.0,100.0,0.0,0.0,513645.0,224506.0,4300.0,216065.0,N,N,low_risk
28000.0,0.1308,638.24,RENT,165000.0,Not Verified,n,24.95,0.0,0.0,16.0,0.0,19862.0,22.0,w,24267.24,24267.24,7000.29,7000.29,3732.76,3267.53,0.0,0.0,0.0,638.24,0.0,1.0,Individual,0.0,0.0,96384.0,2.0,6.0,1.0,2.0,7.0,76522.0,57.0,3.0,4.0,7582.0,52.0,46200.0,2.0,0.0,1.0,6.0,6426.0,24851.0,38.6,0.0,0.0,157.0,254.0,4.0,4.0,0.0,6.0,7.0,0.0,5.0,9.0,5.0,5.0,11.0,10.0,11.0,9.0,16.0,0.0,0.0,0.0,4.0,100.0,60.0,0.0,0.0,177370.0,96384.0,40500.0,131170.0,N,N,low_risk
19075.0,0.14300000000000002,446.82,MORTGAGE,40000.0,Not Verified,n,22.68,0.0,0.0,19.0,1.0,9095.0,31.0,w,17085.88,17085.88,4006.23,4006.23,1989.12,2017.11,0.0,0.0,0.0,446.82,0.0,1.0,Individual,0.0,0.0,21181.0,1.0,1.0,0.0,1.0,15.0,12086.0,86.0,2.0,4.0,6890.0,31.0,53500.0,0.0,0.0,0.0,5.0,1177.0,22866.0,27.4,0.0,0.0,15.0,173.0,3.0,3.0,0.0,13.0,15.0,0.0,4.0,7.0,7.0,9.0,1.0,18.0,30.0,7.0,19.0,0.0,0.0,0.0,2.0,96.7,14.3,1.0,0.0,67500.0,21181.0,31500.0,14000.0,N,N,low_risk
6500.0,0.1308,219.27,OWN,55000.0,Not Verified,n,3.25,0.0,1.0,4.0,0.0,1080.0,12.0,w,0.0,0.0,6980.29,6980.29,6500.0,480.29,0.0,0.0,0.0,5669.39,0.0,1.0,Individual,0.0,0.0,3938.0,1.0,1.0,2.0,2.0,4.0,2858.0,95.0,0.0,1.0,1075.0,22.0,14900.0,3.0,0.0,4.0,3.0,985.0,13820.0,7.2,0.0,0.0,60.0,107.0,18.0,4.0,0.0,18.0,0.0,3.0,2.0,2.0,3.0,5.0,7.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,66.7,0.0,0.0,0.0,17900.0,3938.0,14900.0,3000.0,N,N,low_risk
10000.0,0.0702,308.87,MORTGAGE,85000.0,Source Verified,n,32.11,0.0,0.0,19.0,0.0,16637.0,30.0,w,7163.94,7163.94,3389.77,3389.77,2836.06,553.71,0.0,0.0,0.0,308.87,0.0,1.0,Individual,0.0,0.0,167520.0,1.0,5.0,1.0,3.0,6.0,99506.0,83.0,1.0,5.0,3446.0,67.0,54600.0,5.0,0.0,3.0,9.0,8817.0,14918.0,48.4,0.0,0.0,101.0,69.0,10.0,6.0,1.0,14.0,6.0,0.0,7.0,11.0,7.0,7.0,14.0,13.0,15.0,11.0,19.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,228904.0,116143.0,28900.0,119904.0,N,N,low_risk
20000.0,0.2305,564.39,MORTGAGE,198000.0,Source Verified,n,12.39,0.0,0.0,18.0,1.0,66103.0,29.0,w,18848.37,18848.37,5618.29,5618.29,1151.63,4466.66,0.0,0.0,0.0,564.39,0.0,1.0,Individual,0.0,0.0,760738.0,3.0,2.0,1.0,3.0,3.0,74237.0,42.0,2.0,3.0,5240.0,29.0,100500.0,2.0,3.0,7.0,7.0,42263.0,28645.0,28.9,0.0,0.0,72.0,158.0,1.0,1.0,2.0,1.0,3.0,0.0,8.0,11.0,10.0,12.0,9.0,14.0,18.0,11.0,18.0,0.0,0.0,0.0,4.0,100.0,30.0,1.0,0.0,822345.0,140340.0,40300.0,79778.0,N,N,low_risk
4000.0,0.1033,129.69,RENT,49999.0,Not Verified,n,6.87,0.0,1.0,6.0,0.0,3498.0,7.0,w,0.0,0.0,4173.7,4173.7,4000.0,173.7,0.0,0.0,0.0,3657.24,0.0,1.0,Individual,0.0,0.0,8372.0,1.0,1.0,1.0,1.0,2.0,4874.0,98.0,0.0,2.0,1778.0,29.0,24000.0,1.0,0.0,1.0,3.0,1395.0,15108.0,18.3,0.0,0.0,2.0,43.0,15.0,2.0,0.0,15.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,5.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,29000.0,8372.0,18500.0,5000.0,N,N,low_risk
10000.0,0.20550000000000002,268.01,MORTGAGE,107600.0,Source Verified,n,18.17,1.0,0.0,22.0,0.0,22757.0,49.0,w,9276.81,9276.81,2132.66,2132.66,723.19,1409.47,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,558067.0,0.0,4.0,0.0,1.0,20.0,257686.0,74.0,2.0,5.0,7844.0,64.0,40900.0,2.0,0.0,2.0,7.0,25367.0,717.0,95.5,0.0,0.0,197.0,98.0,8.0,8.0,1.0,17.0,1.0,1.0,6.0,12.0,6.0,6.0,29.0,16.0,18.0,12.0,22.0,0.0,0.0,0.0,2.0,97.4,83.3,0.0,0.0,572292.0,280716.0,16100.0,243305.0,Y,N,low_risk
12000.0,0.0646,367.57,RENT,85000.0,Not Verified,n,10.98,0.0,0.0,10.0,0.0,4038.0,19.0,w,9660.76,9660.76,2931.95,2931.95,2339.24,592.71,0.0,0.0,0.0,367.57,0.0,1.0,Individual,0.0,0.0,31316.0,2.0,2.0,1.0,2.0,5.0,27278.0,88.0,2.0,2.0,2310.0,50.0,31600.0,1.0,0.0,2.0,4.0,3132.0,18862.0,17.6,0.0,0.0,136.0,141.0,4.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0,6.0,8.0,10.0,3.0,10.0,0.0,0.0,0.0,3.0,89.5,0.0,0.0,0.0,62502.0,31316.0,22900.0,30902.0,N,N,low_risk
16000.0,0.14300000000000002,374.79,MORTGAGE,78000.0,Source Verified,n,14.18,3.0,0.0,5.0,0.0,16778.0,13.0,w,14056.83,14056.83,3735.19,3735.19,1943.17,1792.02,0.0,0.0,0.0,374.79,0.0,1.0,Individual,0.0,0.0,177758.0,0.0,2.0,0.0,0.0,56.0,44598.0,29.0,0.0,0.0,13695.0,59.0,16900.0,0.0,3.0,0.0,0.0,35552.0,122.0,99.3,0.0,0.0,152.0,151.0,87.0,56.0,5.0,87.0,17.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,69.2,100.0,0.0,0.0,214966.0,61376.0,16900.0,66127.0,N,N,low_risk
16750.0,0.0819,526.36,MORTGAGE,150000.0,Not Verified,n,12.36,0.0,0.0,19.0,0.0,20793.0,58.0,w,12400.39,12400.39,5355.98,5355.98,4349.61,1006.37,0.0,0.0,0.0,526.36,0.0,1.0,Individual,0.0,0.0,581003.0,2.0,3.0,1.0,2.0,11.0,166583.0,65.0,1.0,2.0,5972.0,46.0,65000.0,1.0,2.0,4.0,5.0,30579.0,22916.0,24.6,0.0,0.0,214.0,364.0,2.0,2.0,4.0,2.0,2.0,0.0,7.0,13.0,8.0,12.0,35.0,15.0,19.0,13.0,19.0,0.0,0.0,0.0,3.0,96.4,0.0,0.0,0.0,616018.0,187376.0,30400.0,157391.0,N,N,low_risk
13600.0,0.20550000000000002,364.5,RENT,45000.0,Not Verified,n,31.79,0.0,2.0,5.0,0.0,31.0,8.0,w,12021.86,12021.86,3978.45,3978.45,1578.14,2400.31,0.0,0.0,0.0,364.5,0.0,1.0,Individual,0.0,0.0,47207.0,0.0,3.0,2.0,3.0,10.0,47176.0,81.0,0.0,2.0,31.0,68.0,3000.0,5.0,0.0,5.0,5.0,9441.0,2969.0,1.0,0.0,0.0,44.0,54.0,14.0,10.0,0.0,14.0,3.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,59329.0,47207.0,3000.0,56329.0,N,N,low_risk
14000.0,0.20550000000000002,375.22,MORTGAGE,63000.0,Not Verified,n,28.78,1.0,0.0,8.0,0.0,11550.0,25.0,w,13043.98,13043.98,3736.22,3736.22,956.02,2780.2,0.0,0.0,0.0,375.22,0.0,1.0,Individual,0.0,0.0,262706.0,0.0,2.0,0.0,3.0,17.0,57141.0,86.0,0.0,0.0,5347.0,84.0,14100.0,3.0,6.0,0.0,3.0,32838.0,1051.0,90.7,0.0,0.0,135.0,228.0,28.0,17.0,1.0,45.0,17.0,3.0,3.0,4.0,4.0,6.0,11.0,5.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,68.0,75.0,0.0,0.0,284766.0,68691.0,11300.0,68409.0,N,N,low_risk
1000.0,0.16949999999999998,35.63,RENT,11592.0,Not Verified,n,39.92,0.0,0.0,10.0,1.0,2201.0,19.0,w,720.92,720.92,426.62,426.62,279.08,147.54,0.0,0.0,0.0,35.63,0.0,1.0,Individual,0.0,0.0,6023.0,1.0,2.0,2.0,5.0,4.0,3822.0,83.0,0.0,2.0,1490.0,40.0,10500.0,1.0,0.0,1.0,7.0,602.0,3847.0,33.7,0.0,0.0,43.0,77.0,17.0,4.0,0.0,31.0,9.0,0.0,3.0,4.0,3.0,6.0,8.0,8.0,11.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,15081.0,6023.0,5800.0,4581.0,N,N,low_risk
30000.0,0.1308,1011.98,MORTGAGE,170000.0,Source Verified,n,26.06,0.0,0.0,30.0,0.0,45533.0,50.0,w,21269.11,21269.11,12121.96,12121.96,8730.89,3391.07,0.0,0.0,0.0,1011.98,0.0,1.0,Individual,0.0,0.0,90835.0,1.0,3.0,1.0,1.0,12.0,45302.0,70.0,1.0,2.0,6123.0,52.0,102600.0,1.0,0.0,1.0,3.0,3028.0,39548.0,49.7,0.0,0.0,153.0,367.0,1.0,1.0,3.0,21.0,12.0,0.0,11.0,14.0,21.0,26.0,12.0,27.0,35.0,14.0,30.0,0.0,0.0,0.0,2.0,98.0,19.0,0.0,0.0,195219.0,90835.0,78600.0,92619.0,N,N,low_risk
24000.0,0.1308,547.06,MORTGAGE,82000.0,Not Verified,n,23.97,0.0,0.0,20.0,1.0,29215.0,38.0,w,21087.76,21087.76,5453.16,5453.16,2912.24,2540.92,0.0,0.0,0.0,547.06,0.0,1.0,Individual,0.0,0.0,256193.0,0.0,5.0,0.0,3.0,15.0,30696.0,67.0,2.0,7.0,1450.0,48.0,69000.0,2.0,11.0,1.0,11.0,12810.0,24850.0,5.5,0.0,0.0,268.0,93.0,10.0,10.0,1.0,10.0,10.0,0.0,1.0,3.0,7.0,10.0,19.0,14.0,18.0,3.0,20.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,327034.0,59911.0,26300.0,56827.0,N,N,low_risk
6675.0,0.0646,204.47,MORTGAGE,40999.0,Source Verified,n,30.71,0.0,0.0,9.0,0.0,6850.0,15.0,w,4591.6,4591.6,2451.24,2451.24,2083.4,367.84,0.0,0.0,0.0,204.47,0.0,1.0,Individual,0.0,0.0,216190.0,1.0,3.0,1.0,1.0,6.0,74360.0,85.0,0.0,0.0,3932.0,79.0,15100.0,5.0,4.0,7.0,1.0,24021.0,7350.0,48.2,0.0,0.0,115.0,115.0,30.0,6.0,1.0,30.0,6.0,0.0,3.0,3.0,4.0,4.0,6.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,246907.0,81210.0,14200.0,87849.0,N,N,low_risk
10000.0,0.0819,203.68,RENT,50000.0,Not Verified,n,24.1,0.0,1.0,9.0,0.0,9982.0,17.0,w,8477.86,8477.86,2231.38,2231.38,1522.14,709.24,0.0,0.0,0.0,203.68,0.0,1.0,Individual,0.0,0.0,37173.0,2.0,1.0,1.0,1.0,2.0,27191.0,99.0,1.0,2.0,6520.0,55.0,39900.0,0.0,0.0,3.0,3.0,4130.0,14013.0,36.0,0.0,0.0,57.0,121.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,3.0,6.0,3.0,8.0,14.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,67417.0,37173.0,21900.0,27517.0,N,N,low_risk
32000.0,0.0756,996.29,MORTGAGE,86000.0,Source Verified,n,29.51,0.0,1.0,9.0,0.0,30498.0,24.0,w,23823.98,23823.98,9936.02,9936.02,8176.02,1760.0,0.0,0.0,0.0,996.29,0.0,1.0,Individual,0.0,0.0,62731.0,2.0,3.0,1.0,1.0,3.0,32233.0,55.0,1.0,1.0,17526.0,63.0,41000.0,1.0,8.0,3.0,2.0,6970.0,7583.0,70.8,0.0,0.0,127.0,338.0,1.0,1.0,1.0,74.0,1.0,0.0,2.0,6.0,2.0,6.0,7.0,6.0,16.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,99216.0,62731.0,26000.0,58216.0,N,N,low_risk
6000.0,0.17739999999999997,216.14,RENT,50000.0,Not Verified,n,19.88,0.0,1.0,9.0,0.0,5969.0,10.0,w,4537.75,4537.75,2371.63,2371.63,1462.25,909.38,0.0,0.0,0.0,216.14,0.0,1.0,Individual,0.0,0.0,20386.0,3.0,3.0,1.0,2.0,2.0,14417.0,55.0,3.0,3.0,2959.0,60.0,7900.0,0.0,4.0,2.0,5.0,2265.0,954.0,82.7,0.0,0.0,27.0,41.0,6.0,2.0,0.0,6.0,6.0,0.0,3.0,5.0,3.0,3.0,3.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,4.0,100.0,66.7,0.0,0.0,34007.0,20386.0,5500.0,26107.0,N,N,low_risk
30000.0,0.17739999999999997,1080.67,RENT,85000.0,Not Verified,n,17.85,0.0,1.0,9.0,0.0,22958.0,12.0,w,0.0,0.0,33027.63,33027.63,30000.0,3027.63,0.0,0.0,0.0,29815.19,0.0,1.0,Individual,0.0,0.0,34460.0,1.0,3.0,0.0,1.0,21.0,11502.0,46.0,2.0,4.0,7598.0,67.0,26800.0,0.0,6.0,1.0,5.0,3829.0,1591.0,87.0,0.0,0.0,66.0,70.0,4.0,4.0,0.0,9.0,1.0,0.0,2.0,5.0,3.0,3.0,5.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,51675.0,34460.0,12200.0,24875.0,N,N,low_risk
9000.0,0.11710000000000001,297.69,RENT,57500.0,Source Verified,n,14.66,0.0,1.0,8.0,0.0,16451.0,10.0,w,7235.46,7235.46,2673.36,2673.36,1764.54,908.82,0.0,0.0,0.0,297.69,0.0,1.0,Individual,0.0,0.0,23153.0,2.0,1.0,1.0,1.0,6.0,6702.0,87.0,2.0,3.0,4329.0,51.0,37500.0,1.0,0.0,3.0,4.0,2894.0,12468.0,43.3,0.0,0.0,82.0,89.0,2.0,2.0,0.0,18.0,6.0,0.0,5.0,6.0,5.0,6.0,2.0,7.0,8.0,6.0,8.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,45200.0,23153.0,22000.0,7700.0,N,N,low_risk
1000.0,0.14300000000000002,34.33,MORTGAGE,47000.0,Not Verified,n,5.31,0.0,2.0,8.0,0.0,364.0,14.0,w,460.54,460.54,653.94,653.94,539.46,114.48,0.0,0.0,0.0,68.33,0.0,1.0,Individual,0.0,0.0,71626.0,5.0,2.0,2.0,3.0,4.0,1242.0,78.0,4.0,5.0,82.0,22.0,5700.0,3.0,2.0,3.0,8.0,8953.0,3163.0,4.2,0.0,0.0,102.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,6.0,5.0,7.0,5.0,8.0,0.0,0.0,0.0,6.0,85.7,0.0,0.0,0.0,90271.0,1606.0,3300.0,1600.0,N,N,low_risk
19325.0,0.0819,607.28,MORTGAGE,200000.0,Not Verified,n,12.47,0.0,2.0,31.0,1.0,6067.0,44.0,w,0.0,0.0,20166.81,20166.81,19325.0,841.81,0.0,0.0,0.0,17139.2,0.0,1.0,Individual,0.0,0.0,419145.0,4.0,3.0,3.0,4.0,3.0,83732.0,91.0,7.0,10.0,3301.0,33.0,107100.0,4.0,2.0,4.0,15.0,13972.0,51433.0,6.8,0.0,0.0,180.0,115.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,10.0,13.0,11.0,26.0,30.0,4.0,31.0,0.0,0.0,0.0,11.0,100.0,0.0,1.0,0.0,550110.0,89799.0,55200.0,99010.0,N,N,low_risk
14400.0,0.124,323.24,RENT,75000.0,Source Verified,n,6.99,0.0,0.0,6.0,0.0,4411.0,17.0,w,12183.56,12183.56,3859.04,3859.04,2216.44,1642.6,0.0,0.0,0.0,323.24,0.0,1.0,Individual,0.0,0.0,14045.0,0.0,1.0,0.0,0.0,27.0,9634.0,64.0,0.0,0.0,4411.0,61.0,8000.0,0.0,5.0,0.0,0.0,4682.0,1589.0,73.5,0.0,0.0,137.0,152.0,26.0,26.0,1.0,26.0,22.0,1.0,1.0,1.0,3.0,7.0,7.0,5.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,94.1,0.0,0.0,0.0,23000.0,14045.0,6000.0,15000.0,N,N,low_risk
40000.0,0.11710000000000001,883.93,MORTGAGE,47000.0,Source Verified,n,61.59,0.0,0.0,20.0,0.0,40055.0,50.0,w,34397.98,34397.98,9697.21,9697.21,5602.02,4095.19,0.0,0.0,0.0,883.93,0.0,1.0,Joint App,0.0,0.0,154549.0,0.0,3.0,0.0,0.0,28.0,28935.0,52.0,1.0,5.0,12295.0,49.0,84800.0,1.0,13.0,2.0,5.0,7727.0,27697.0,59.0,0.0,0.0,208.0,449.0,10.0,10.0,3.0,10.0,10.0,0.0,7.0,10.0,9.0,16.0,14.0,15.0,33.0,10.0,20.0,0.0,0.0,0.0,1.0,100.0,77.8,0.0,0.0,246810.0,68990.0,67600.0,55860.0,N,N,low_risk
29300.0,0.0646,897.49,MORTGAGE,125000.0,Not Verified,n,16.45,0.0,0.0,11.0,0.0,14349.0,24.0,w,20940.06,20940.06,9861.87,9861.87,8359.94,1501.93,0.0,0.0,0.0,897.49,0.0,1.0,Individual,0.0,0.0,76851.0,1.0,3.0,1.0,3.0,3.0,62502.0,75.0,1.0,4.0,7350.0,41.0,68500.0,1.0,2.0,0.0,7.0,6986.0,51618.0,20.5,0.0,0.0,210.0,113.0,10.0,3.0,1.0,10.0,18.0,0.0,5.0,6.0,7.0,13.0,9.0,8.0,14.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,145000.0,76851.0,64900.0,76500.0,N,N,low_risk
40000.0,0.1308,911.77,MORTGAGE,75000.0,Not Verified,n,27.15,0.0,0.0,14.0,0.0,11896.0,23.0,w,0.0,0.0,42087.82,42087.82,40000.0,2087.82,0.0,0.0,0.0,36713.81,0.0,1.0,Joint App,0.0,0.0,473199.0,2.0,2.0,1.0,1.0,10.0,23951.0,57.0,2.0,2.0,11430.0,39.0,50700.0,2.0,2.0,6.0,5.0,33800.0,32370.0,26.1,0.0,0.0,118.0,303.0,2.0,2.0,2.0,2.0,6.0,0.0,1.0,4.0,7.0,8.0,6.0,11.0,15.0,4.0,14.0,0.0,0.0,0.0,4.0,100.0,14.3,0.0,0.0,532136.0,35847.0,43800.0,42000.0,N,N,low_risk
28000.0,0.0756,871.75,RENT,87000.0,Verified,n,12.94,0.0,2.0,15.0,0.0,13349.0,27.0,w,21631.27,21631.27,7822.23,7822.23,6368.73,1453.5,0.0,0.0,0.0,871.75,0.0,1.0,Individual,0.0,0.0,22686.0,1.0,1.0,0.0,2.0,16.0,9337.0,62.0,2.0,3.0,4729.0,27.0,67800.0,3.0,6.0,3.0,5.0,1512.0,48755.0,13.4,0.0,0.0,94.0,142.0,3.0,3.0,0.0,7.0,0.0,0.0,4.0,6.0,11.0,14.0,8.0,14.0,19.0,6.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,82800.0,22686.0,56300.0,15000.0,N,N,low_risk
12650.0,0.11710000000000001,418.42,MORTGAGE,235000.0,Source Verified,n,24.43,0.0,0.0,20.0,0.0,101702.0,42.0,w,8913.98,8913.98,5004.58,5004.58,3736.02,1268.56,0.0,0.0,0.0,418.42,0.0,1.0,Individual,0.0,0.0,606583.0,0.0,3.0,1.0,1.0,8.0,104975.0,94.0,0.0,4.0,15736.0,68.0,162700.0,3.0,0.0,3.0,6.0,30329.0,58619.0,63.4,0.0,0.0,128.0,392.0,16.0,8.0,7.0,16.0,2.0,0.0,13.0,14.0,14.0,17.0,14.0,16.0,21.0,14.0,20.0,0.0,0.0,0.0,1.0,100.0,35.7,0.0,0.0,735531.0,206677.0,160000.0,164831.0,N,N,low_risk
20000.0,0.0646,612.62,RENT,110000.0,Source Verified,n,12.94,0.0,0.0,8.0,0.0,9120.0,16.0,w,14293.56,14293.56,6731.64,6731.64,5706.44,1025.2,0.0,0.0,0.0,612.62,0.0,1.0,Individual,0.0,0.0,23088.0,0.0,2.0,0.0,2.0,18.0,13968.0,54.0,0.0,1.0,7353.0,38.0,34500.0,1.0,1.0,0.0,3.0,2886.0,19534.0,30.2,0.0,0.0,164.0,180.0,18.0,18.0,0.0,41.0,18.0,0.0,2.0,3.0,4.0,8.0,5.0,6.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,93.8,25.0,0.0,0.0,60175.0,23088.0,28000.0,25675.0,N,N,low_risk
12000.0,0.11019999999999999,261.03,MORTGAGE,75000.0,Not Verified,n,16.1,0.0,0.0,15.0,0.0,12927.0,26.0,f,10427.82,10427.82,2602.95,2602.95,1572.18,1030.77,0.0,0.0,0.0,261.03,0.0,1.0,Individual,0.0,0.0,39708.0,2.0,2.0,1.0,2.0,4.0,26781.0,88.0,1.0,5.0,6103.0,37.0,78300.0,0.0,0.0,0.0,7.0,2647.0,54001.0,18.8,0.0,0.0,94.0,294.0,5.0,4.0,0.0,5.0,13.0,0.0,5.0,8.0,8.0,9.0,8.0,13.0,18.0,8.0,15.0,0.0,0.0,0.0,2.0,96.2,0.0,0.0,0.0,108636.0,39708.0,66500.0,30336.0,N,N,low_risk
20425.0,0.2305,576.38,RENT,295200.0,Source Verified,n,6.74,0.0,0.0,16.0,1.0,13154.0,49.0,w,0.0,0.0,21931.29,21931.29,20425.0,1506.29,0.0,0.0,0.0,21420.3,0.0,1.0,Individual,0.0,0.0,29717.0,2.0,2.0,5.0,10.0,3.0,16563.0,78.0,3.0,5.0,3378.0,60.0,28000.0,3.0,13.0,7.0,15.0,2476.0,3044.0,66.2,0.0,0.0,127.0,111.0,6.0,3.0,2.0,6.0,1.0,0.0,3.0,7.0,5.0,11.0,23.0,14.0,24.0,7.0,16.0,0.0,0.0,0.0,8.0,95.2,50.0,1.0,0.0,49275.0,29717.0,9000.0,21275.0,N,N,low_risk
21275.0,0.1524,508.82,MORTGAGE,20000.0,Verified,n,37.27,0.0,2.0,8.0,1.0,4991.0,14.0,w,18202.74,18202.74,6087.83,6087.83,3072.26,3015.57,0.0,0.0,0.0,508.82,0.0,1.0,Joint App,0.0,0.0,256909.0,2.0,1.0,1.0,2.0,6.0,6611.0,61.0,1.0,4.0,1708.0,37.0,20700.0,2.0,0.0,4.0,6.0,32114.0,4792.0,26.3,0.0,0.0,50.0,172.0,6.0,6.0,2.0,23.0,0.0,0.0,1.0,4.0,2.0,4.0,3.0,6.0,9.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,295748.0,11602.0,6500.0,10818.0,N,N,low_risk
